[2024-10-26 21:28:10.714] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-26 21:28:10.986] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-26 21:28:10.987] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-26 21:28:11.580] [info]  Initializing voice engine with audio subsystem: standard
[2024-10-26 21:29:20.509] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 378 ms
[2024-10-26 21:29:23.417] [info]  [GatewaySocket] [READY] took 3286ms, as f723f388de9f874824346ef456854a20
[2024-10-26 21:29:23.610] [info]  [Flux] Dispatching CONNECTION_OPEN
[2024-10-26 21:29:23.617] [info]  [DatabaseManager] removing database (user: 282485774153285632, database: undefined)
[2024-10-26 21:29:23.649] [warn]  [NativeDispatchUtils] Tried getting Dispatch instance before instantiated
[2024-10-26 21:29:23.701] [info]  [Spotify] WS Connecting
[2024-10-26 21:29:23.701] [info]  [Spotify] Added account: marcusbandit
[2024-10-26 21:29:23.863] [info]  [GatewaySocket] [READY_SUPPLEMENTAL] took 3732ms
[2024-10-26 21:29:23.868] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:23.869] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:23.869] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:23.869] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:23.869] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:23.869] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:24.291] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Loading proto
[2024-10-26 21:29:24.683] [info]  [Spotify] WS Connected
[2024-10-26 21:29:24.684] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-26 21:29:24.810] [info]  [Spotify] Devices updated for marcusbandit: [object Object]
[2024-10-26 21:29:24.831] [info]  [Spotify] Profile updated for marcusbandit: isPremium = true
[2024-10-26 21:29:26.509] [error] Access to XMLHttpRequest at 'https://cdn.discordapp.com/changelogs/config_0.json?x=5' from origin 'https://discordapp.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource.
[2024-10-26 21:29:26.514] [error] Uncaught (in promise) Error: Request has been terminated
Possible causes: the network is offline, Origin is not allowed by Access-Control-Allow-Origin, the page is being unloaded, etc.
[2024-10-26 21:29:32.996] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:32.997] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:32.997] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:32.997] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:32.997] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:32.998] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.801] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.801] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.801] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.801] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.801] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:42.802] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.547] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.548] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.548] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.548] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.549] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:50.549] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.976] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.977] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.977] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.977] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.977] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:29:53.977] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.030] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.030] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.030] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.030] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.031] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:07.031] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.650] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.650] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.651] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.651] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.651] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:37.651] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:48.687] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.726] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.726] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.727] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.727] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.727] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:30:53.727] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.110] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.111] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.111] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.111] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.111] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:10.112] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.673] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.673] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.673] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.673] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.674] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:31:59.674] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.623] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.623] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.624] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.624] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.624] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:14.624] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.105] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.106] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.106] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.106] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.106] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:32:41.106] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.258] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.258] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.259] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.259] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.259] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:12.259] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:34.393] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:34.394] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:34.394] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-26 21:33:34.394] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
